,Start Time,End Time,EN,ES,Highlight,Comments,Speaker,Interview
9097,00:12:44:03,00:12:47:19,"for example, with corn, with beans, with pumpkin,","por ejemplo, con el maíz, con el frijol, con la auyama,",,,weildler,weildler inside
9098,00:12:47:21,00:12:49:09,with these ex humans,con estos ex humanos,,,weildler,weildler inside
9099,00:12:49:09,00:12:52:08,"and see them in the dream with their original appearance,","y verlos en el sueño con su apariencia original,",,,weildler,weildler inside
9100,00:12:52:17,00:12:54:11,"not like today's vegetables,","no como los vegetales de hoy,",,,weildler,weildler inside
9101,00:12:54:11,00:12:57:04,but like the humans they were in the past.,sino como los humanos que fueron en el pasado.,,,weildler,weildler inside
9102,00:12:57:04,00:12:58:15,"The dream is revealing,","El sueño es revelador,",,,weildler,weildler inside
9103,00:12:58:15,00:12:59:15,can announce you,puede anunciarte,,,weildler,weildler inside
9104,00:12:59:15,00:13:04:10,happy or tragic events in the life of a family group.,sucesos felices o trágicos de la vida de un grupo familiar.,,,weildler,weildler inside
9105,00:13:06:01,00:13:08:18,Interesting.,Interesante.,,,weildler,weildler inside
9106,00:13:08:18,00:13:10:09,"Well,","Bueno,",,,weildler,weildler inside
9107,00:13:10:09,00:13:13:09,can you explain me about.,me puedes explicar un poco.,,,weildler,weildler inside
9108,00:13:13:09,00:13:15:10,"Well, two things. One,","Bueno, dos cosas. Uno,",,,weildler,weildler inside
9109,00:13:15:10,00:13:18:10,What has recently happened with the,¿Qué ha pasado recién con los,,,weildler,weildler inside
9110,00:13:20:00,00:13:20:23,hydrogen generators? and also,hidrogeneradores? y también,,,weildler,weildler inside
9111,00:13:20:23,00:13:23:11,with that topic,con ese tema,,,weildler,weildler inside
9112,00:13:23:11,00:13:25:10,"linked is obviously the wind,","vinculado obviamente es el viento,",,,weildler,weildler inside
9113,00:13:25:10,00:13:28:14,What is this ontological conflict that is happening there?,¿Qué es ese conflicto ontológico que está pasando allá?,,,weildler,weildler inside
9114,00:13:28:23,00:13:30:06,La Güajira,La guajira,,,weildler,weildler inside
9115,00:13:30:06,00:13:32:17,is a region located in the north of Colombia that has,es una región situada en el norte de Colombia que tiene,,,weildler,weildler inside
9116,00:13:32:17,00:13:35:17,"many natural resources, coal.","muchos recursos naturales, carbón.",,,weildler,weildler inside
9117,00:13:35:19,00:13:38:19,"That's why there are very powerful mining companies here,","Por eso hay mineras aquí muy poderosas aquí,",,,weildler,weildler inside
9118,00:13:38:21,00:13:39:22,"gas, that's why","gas, por eso",,,weildler,weildler inside
9119,00:13:39:22,00:13:43:09,"Texaco, Chevron, all these companies have been here.","Aquí ha estado Texaco, Chevron, todas estas compañías.",,,weildler,weildler inside
9120,00:13:44:01,00:13:46:17,It also has,Tiene también,,,weildler,weildler inside
9121,00:13:46:17,00:13:49:16,salt in abundance and that’s why it has been the first producer of,sal en abundancia y ha sido el primer productor del,,,weildler,weildler inside
9122,00:13:49:16,00:13:50:17,Salt of the country.,sal del país.,,,weildler,weildler inside
9123,00:13:50:17,00:13:54:16,"And now, a renewable energy bonanza is coming","Y ahora, viene una bonanza de energía renovable",,,weildler,weildler inside
9124,00:13:55:04,00:13:57:16,"based on solar luminosity,","basada en luminosidad solar,",,,weildler,weildler inside
9125,00:13:57:16,00:14:00:00,but mainly in the wind.,pero principalmente en el viento.,,,weildler,weildler inside
9126,00:14:00:00,00:14:00:19,These companies,Estas compañías,,,weildler,weildler inside
9127,00:14:00:19,00:14:02:02,They are arriving in Colombia,están llegando a Colombia,,,weildler,weildler inside
9128,00:14:02:02,00:14:04:08,or to La Güajira along with the Government,o a La Guajira de la mano del gobierno,,,weildler,weildler inside
9129,00:14:04:08,00:14:07:00,"to make an Energy transition,","para hacer una transición energética,",,,weildler,weildler inside
9130,00:14:07:00,00:14:10:21,But practices can continue to be extractive.,pero las prácticas pueden seguir siendo extractivistas.,,,weildler,weildler inside
9131,00:14:11:11,00:14:11:19,"I mean,","Ósea,",,,weildler,weildler inside
9132,00:14:11:19,00:14:13:15,"They are called “clean energies”,","se llaman energías limpias,",,,weildler,weildler inside
9133,00:14:13:15,00:14:15:17,but in the relationship with the communities,pero en la relación con las comunidades,,,weildler,weildler inside
9134,00:14:15:17,00:14:18:10,They can rely on behaviors that are the same,pueden incurrir en conductas que son iguales,,,weildler,weildler inside
9135,00:14:18:10,00:14:20:16,to those of the old companies.,a las de las antiguas compañías.,,,weildler,weildler inside
9136,00:14:20:16,00:14:24:14,"So, at this moment there are ontological conflicts","Entonces, en este momento hay conflictos ontológicos",,,weildler,weildler inside
9137,00:14:25:01,00:14:28:14,"between the Wayúu people and those companies,","entre el pueblo wayúu y esas empresas,",,,weildler,weildler inside
9138,00:14:29:01,00:14:32:14,"Because they don't understand how the Wayúu see the world,","por qué no se entienden acerca de cómo los wayúu ven el mundo,",,,weildler,weildler inside
9139,00:14:32:23,00:14:36:08,"how the Wayúu see the winds: They see them as plural beings,","cómo los wayúu ven los vientos: los ven como seres plurales,",,,weildler,weildler inside
9140,00:14:36:16,00:14:39:20,"ambiguous, which can be masculine or feminine,","ambiguos, que pueden ser masculinos o femeninos,",,,weildler,weildler inside
9141,00:14:40:04,00:14:43:11,"that have no fixed place, but paths through which they cross,","que no tienen sitio fijo, sino caminos por los que cruzan,",,,weildler,weildler inside
9142,00:14:43:19,00:14:45:21,"that are related to well-being,","que están relacionados con el bienestar,",,,weildler,weildler inside
9143,00:14:45:21,00:14:48:03,with certain elements of life,con ciertos elementos de la vida,,,weildler,weildler inside
9144,00:14:48:03,00:14:51:17,and therefore the vision is not understood,y por lo tanto no se entiende la visión,,,weildler,weildler inside
9145,00:14:52:02,00:14:55:11,"who sees the wind as a business, as an air mass","que ve el viento como un negocio, como un masa de aire",,,weildler,weildler inside
9146,00:14:55:11,00:14:58:18,"hot, like inanimate geophysical agents,","caliente, como agentes geofísicos inanimados,",,,weildler,weildler inside
9147,00:14:59:01,00:15:00:15,of this Wayuú’s vision,de esta visión de los wayú,,,weildler,weildler inside
9148,00:15:00:15,00:15:04:00,"who see them as beings with the capacity for agency,","que lo ven como seres con capacidad de agencia,",,,weildler,weildler inside
9149,00:15:04:10,00:15:07:10,with reflexivity and with a moral code.,con reflexividad y con un código moral.,,,weildler,weildler inside
9150,00:15:07:13,00:15:09:09,And that's why there was a conflict?,¿Y por eso fue conflicto?,,,weildler,weildler inside
9151,00:15:09:09,00:15:12:09,And what happened to the recent companies?,¿Y qué pasó con las empresas recientes?,,,weildler,weildler inside
9152,00:15:12:15,00:15:15:15,What has happened lately is that some companies,Lo que ha pasado últimamente es que algunas empresas,,,weildler,weildler inside
9153,00:15:15:18,00:15:18:03,"who do not know the social organization,","que no conocen la organización social,",,,weildler,weildler inside
9154,00:15:18:03,00:15:20:08,"Wayúu territorial rights,","los derechos territoriales wayúu,",,,weildler,weildler inside
9155,00:15:20:08,00:15:21:16,"They reached some areas,","llegaron a algunas zonas,",,,weildler,weildler inside
9156,00:15:21:16,00:15:24:11,they made some quick questions,hicieron unas consultas rápidas,,,weildler,weildler inside
9157,00:15:24:11,00:15:27:14,"and then the projects began to be built,","y luego los proyectos empezaron a construirse,",,,weildler,weildler inside
9158,00:15:27:14,00:15:31:08,but the underlying conflicts that were there and the,pero los conflictos subyacentes que ahí estaban y el,,,weildler,weildler inside
9159,00:15:31:08,00:15:32:10,Lack of understanding,no entendimiento,,,weildler,weildler inside
9160,00:15:32:10,00:15:36:08,"with the Wayúu social environment, has led to blockades,","con el entorno social wayúu, ha llevado a bloqueos,",,,weildler,weildler inside
9161,00:15:36:08,00:15:39:18,The differences between the Wayúu population and companies.,Las diferencias entre la población wayúu y las empresas.,,,weildler,weildler inside
9162,00:15:40:01,00:15:40:21,"And one of them,","Y una de ellas,",,,weildler,weildler inside
9163,00:15:40:21,00:15:43:21,"in Green Power, decided to abandon his project.","en el Green Power, decidió abandonar su proyecto.",,,weildler,weildler inside
9164,00:15:44:02,00:15:44:19,"Right now,","En estos momentos,",,,weildler,weildler inside
9165,00:15:44:19,00:15:45:22,the president of La Güajira,el presidente de La Guajira,,,weildler,weildler inside
9166,00:15:45:22,00:15:47:03,is here,se encuentra aquí,,,weildler,weildler inside
9167,00:15:47:03,00:15:49:09,to rebuild those relationships,para recomponer esas relaciones,,,weildler,weildler inside
9168,00:15:49:09,00:15:51:09,and try to generate an agreement,y tratar de generar un acuerdo,,,weildler,weildler inside
9169,00:15:51:09,00:15:53:02,among indigenous peoples,entre pueblos indígenas,,,weildler,weildler inside
9170,00:15:53:02,00:15:55:14,and those renewable energy projects.,y esos proyectos de energía renovable.,,,weildler,weildler inside
9171,00:15:57:00,00:16:00:00,"And for you, what steps need to be taken?",¿Y para usted que tiene que ser como,,,weildler,weildler inside
9172,00:16:01:04,00:16:04:04,to reach an agreement like this between the people and the government?,¿los pasos para llegar a un acuerdo así entre la gente y el gobierno?,,,weildler,weildler inside
9173,00:16:05:11,00:16:08:15,"A set of rules, the first thing the government","Reglas de juego, lo primero que deben hacer",,,weildler,weildler inside
9174,00:16:08:15,00:16:11:19,Has to do is to establish a set of rules that enforce,el gobierno es trazar unas reglas de juego que haga respetar,,,weildler,weildler inside
9175,00:16:11:19,00:16:14:19,Indigenous and communities rights.,"los derechos indígenas, de las comunidades.",,,weildler,weildler inside
9176,00:16:15:03,00:16:17:16,So companies do not see the Wayúu territory,Que las empresas no vean el territorio wayúu,,,weildler,weildler inside
9177,00:16:17:16,00:16:20:23,"like a national wasteland, like a land without an owner, it is a","como un baldío nacional, como una tierra sin dueño, es un",,,weildler,weildler inside
9178,00:16:20:23,00:16:23:23,constitutionally protected reservation.,resguardo protegido constitucionalmente.,,,weildler,weildler inside
9179,00:16:24:01,00:16:28:00,"It has 1,070,000 hectares, therefore large.","Tiene 1 '070.000 hectáreas, por lo tanto grande.",,,weildler,weildler inside
9180,00:16:28:08,00:16:29:02,But the Wayuú,Pero los wayú,,,weildler,weildler inside
9181,00:16:29:02,00:16:32:02,"They have notions of territory that must be respected,","tienen nociones de territorio que hay que respetar,",,,weildler,weildler inside
9182,00:16:32:03,00:16:35:10,"They have notions of social organization, of family","tienen nociones de organización social, de familia",,,weildler,weildler inside
9183,00:16:35:19,00:16:38:22,and notions of rights and territorial control,y nociones de derechos y de control territorial,,,weildler,weildler inside
9184,00:16:39:08,00:16:43:04,and ontological that these companies must know,y ontológicas que estas empresas deben conocer,,,weildler,weildler inside
9185,00:16:43:04,00:16:46:18,"and understand. When they talk to the Wayuú, when they understand","y entender. Cuando hablen con los wayú, cuando comprendan",,,weildler,weildler inside
9186,00:16:47:08,00:16:50:15,"how this society thinks and what its norms are like,","cómo piensa esta sociedad y cómo son sus normas,",,,weildler,weildler inside
9187,00:16:51:02,00:16:54:12,then there could be an understandable dialogue between the two.,entonces podría haber un diálogo entendible entre ambas.,,,weildler,weildler inside
9188,00:16:54:12,00:16:56:15,"One has a commercial logic,","Una tiene una lógica mercantil,",,,weildler,weildler inside
9189,00:16:56:15,00:16:59:08,the others have their own ontological mission.,los otros tienen una misión ontológica propia.,,,weildler,weildler inside
9190,00:16:59:08,00:17:00:16,Bringing that closer is key.,Acercar eso es clave.,,,weildler,weildler inside
9191,00:17:00:16,00:17:03:20,"Now, the indigenous people are economic subjects, that is,","Ahora, los indígenas son sujetos económicos, es decir,",,,weildler,weildler inside
9192,00:17:03:20,00:17:06:21,"They have valid, legitimate expectations and interests.","tienen expectativas e intereses válidos, legítimos.",,,weildler,weildler inside
9193,00:17:07:17,00:17:10:17,"Therefore, companies see it as Rousseau beings,","Por lo tanto, las empresas lo ven como seres roussonianos,",,,weildler,weildler inside
9194,00:17:10:22,00:17:13:17,like the noble savage who does not aspire for money,como el buen salvaje que no aspira a dinero,,,weildler,weildler inside
9195,00:17:13:17,00:17:14:21,nor can he aspire to money,ni puede aspirar a dinero,,,weildler,weildler inside
9196,00:17:14:21,00:17:17:21,because it contaminates his condition as a noble savage.,porque contamina su condición de buen salvaje.,,,weildler,weildler inside
9197,00:17:18:14,00:17:21:06,"It is different from the Wayúu, who crossed Empires","Es diferente a los wayúu, que surcaron imperios",,,weildler,weildler inside
9198,00:17:21:06,00:17:26:05,"to carry contraband, merchandise, to Holland, to Jamaica.","para llevar contrabando, mercancías, a Holanda, a Jamaica.",,,weildler,weildler inside
9199,00:17:26:15,00:17:30:09,So that’s ignoring their history as an maritime indigenous people,Entonces es desconocer su historia como un pueblo indígena marítimo.,,,weildler,weildler inside
